symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
LLUB.N0000,None,10790000.0,None,None,-0.13,None,None,None,None,2.06,None,None,None,44.25,0.30,46620000000.0,11.46,12.03,1.80,7.70,8.73,5.13,8.57,43430000000.0,1.93,11.27,10.67,11.20,8.32,7.63,10.35,5.13,None,7.32,8.01,8.93,7.45,68.86,2.93,192.94,173.08,10.21,72.23,1.72,186.85,2.62,14.40,75.61,2.99,5.97,179.66,50over200,Chevron Lubricants Lanka PLC,Colombo Stock Exchange,-1,Sep 30 2025,None,Miscellaneous Products Of Petroleum And Coal,Sri Lanka,-1.35,December,chevron.lk,None,73,1992,True,Feb 26 2026,Oct 30 2025,Feb 26 2026,54.39,-13.91,111386.49,None,Jan 13 2015,Apr 4 1997,230.00,0.18,1.41,16.13,88.57,135.15,4.35,7.61,88.57,1127.91,5.32,31.56,26.92,1.41,19.30,156.08,765.36,4.35,7.61,211.34,7905.81,8.20,41.01,261.72,41.05,13.72,36.80,15.47,25.50,24.50,8.75,None,16.27,Semi-Annual,Nov 11 2025,17.00,2,3.54,0.06,Nov 28 2025,5.00,34.42,70.78,8.86,240000000.0,-0.13,70880000.0,4.21,-0.06,6.04,24100000000.0,-0.50,None,0.97,15.88,6.77,None,4070000000.0000005,-0.62,None,3.75,13.28,5.38,None,16.95,-0.63,None,3.81,13.28,5.35,None,8520000000.0,-5.81,5.61,13.58,4.19,13.46,5.61,13.58,4.19,13.46,5.10,5640000000.0,5.99,5640000000.0,-9.49,5820000000.0,35.36,16.88,23.41,23.41,16.09,24.12,24.16,4139999999.9999995,897180000.0,3880000000.0,-31.27,-31.75,5.57,-280510000.0,-259440000.0,16.15,-11.10,-30.96,2.01,-2960000000.0,3880000000.0,-33.93,4.62,-9.37,,None,None,None,14000000000.0,4900000000.0,9090000000.0,8010000000.0,4330000000.0,3760000000.0,566230000.0,3190000000.0,9090000000.0,-1.94,41.6,16.28,-6.7,8.24,6.85,37.88,37.88,3.06,0.1,1.74,0.15,0.06,62.27,None,47.84,55.84,137.81,26.01,60.02,330100000.0,64.83,29.11,55740000.0,Forward,Jun 13 2016,1740000000.0,29.99,7.23,None,None,225.08,-38.11,120.22,15.87,1.78,6,3.05,9.03,1.7214285714285715,-1.0765145228215767,16.099585062240664,16.099585062240664,4.0445,2026-02-11,2026-02-11T18:03:30.358819
LMF.N0000,None,112700000.0,None,None,-0.39,None,None,None,None,0.79,None,None,None,317.27,0.52,30520000000.0,16.98,71.30,1.68,42.89,5.90,0.81,151.97,34890000000.0,1.47,44.79,19.37,81.52,1.40,9.28,None,0.81,None,30.78,27.70,1.23,7.90,77.05,1.91,70.01,59.59,21.74,71.27,1.63,68.27,9.84,29.04,85.61,2.95,12.64,63.17,50over200,Lanka Milk Foods (CWE) PLC,Colombo Stock Exchange,15,Sep 30 2025,None,Dairy Products,Sri Lanka,2.29,March,lmfgroup.lk,None,671,1981,True,Feb 13 2026,Nov 12 2025,Feb 13 2026,101.58,-3.88,80677.31,-4.25,Feb 9 2026,Jun 2 1998,80.00,0.10,10.01,41.10,458.26,478.63,8.16,13.42,343.23,3172.34,8.77,491.54,64.67,11.61,43.15,509.57,667.80,9.73,15.07,425.93,5047.40,10.35,69.36,660.11,69.42,22.48,82.65,14.56,39.38,21.78,1.30,58.73,14.87,Annual,Feb 6 2026,1.00,None,23.11,-0.23,Feb 25 2026,1.00,10.06,13.99,1.07,399980000.0,-0.17,85990000.0,4.92,0.23,3.44,20730000000.0,19.62,None,27.20,23.26,24.23,None,1800000000.0,10.35,None,20.77,26.90,160.80,None,4.49,10.29,None,20.40,26.69,158.97,None,3550000000.0,19.37,150.47,58.19,55.41,30.46,150.47,58.19,55.41,30.46,44.07,813400000.0,112.66,813400000.0,12.99,1100000000.0,17.14,8.69,3.92,3.92,2.06,12.23,5.31,681300000.0,-520000000.0,428000000.0,1090.15,None,71.51,1730000000.0,-253300000.0,1.07,None,None,8.92,-2930000000.0,428000000.0,None,None,None,,None,None,None,45250000000.0,7640000000.0,37610000000.0,3290000000.0,5190000000.0,672420000.0,5040000000.0,-4370000000.0,37610000000.0,-14.41,,0.42,-22.99,18.14,-14.33,94.03,94.03,1.81,4.45,0.64,11.79,0.13,1.54,None,6.07,1.98,1.54,1.34,8.47,30890000.0,1.44,1.02,2680000.0,Forward,Jan 8 2024,733850000.0,28.95,3.54,None,None,112.36,27.80,97.51,47.27,0.55,7,3.70,2.32,0.45812154696132595,-1.221900627110468,2.0646406174626146,2.0646406174626146,11.138121546961326,2026-02-11,2026-02-11T18:03:30.358819
LOFC.N0000,None,2890000.0,None,None,1.69,None,None,None,None,-1.67,None,None,None,15.70,0.31,174400000000.0,6.24,None,None,None,17.75,1.23,6.53,,3.17,None,None,None,-25.54,8.59,None,1.22,None,None,None,None,7.81,47.06,0.25,6.02,5.99,-1.21,47.73,-0.27,5.90,-1.91,-1.50,48.30,-0.24,-0.03,5.97,50under200,LOLC Finance PLC,Colombo Stock Exchange,-5,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,-0.10,March,lolcfinance.com,None,5053,2001,True,Feb 12 2026,Nov 12 2025,Feb 12 2026,9.26,-85.21,210.53,-18.06,Nov 17 2021,Mar 14 2017,39.90,1.90,None,-1.67,-4.84,None,1.72,3.51,-7.81,None,-6.35,78.79,-9.23,None,-1.67,-4.84,None,1.72,3.51,-7.81,None,-6.35,-9.23,78.79,-9.24,5.98,-1.64,None,-1.61,None,None,None,None,None,None,0,None,None,0.88,None,0,None,None,0.88,29560000000.0,-6.51,764980000.0,0.65,-0.88,0.03,55060000000.0,31.39,None,25.27,52.40,20.56,None,30960000000.0,22.30,None,28.30,59.19,106.11,None,0.95,-12.42,None,29.44,12.51,123.08,None,55060000000.0,None,54.96,119.59,None,None,54.96,119.59,None,None,105.21,,None,28120000000.0,33.76,,100.00,56.23,None,51.08,None,56.23,None,-36120000000.0,-4160000000.0,-44550000000.0,None,None,None,21240000000.0,-8430000000.0,-1.51,None,None,None,10720000000.0,-44550000000.0,None,None,None,,None,None,None,466260000000.0,323830000000.0,142430000000.0,130660000000.0,,23020000000.0,58270000000.0,-35250000000.0,142370000000.0,48.81,,10.31,145.55,9.47,-20.21,4.82,4.82,1.53,,1.51,-1.31,0.41,None,None,22.69,None,9.18,7.21,19.17,10900000.0,14.26,5.22,6130000.0,None,None,,None,None,None,None,23.65,71.66,10.13,300.93,0.13,4,None,None,0.11808862008321537,-15.31057028695968,-80.91173265528514,-80.91173265528514,12.497319092351907,2026-02-11,2026-02-11T18:03:30.358819
LOLC.N0000,None,37150000.0,None,None,0.71,None,None,None,None,-1.54,None,None,None,14.90,0.96,280370000000.0,7.57,None,None,None,9.87,0.79,6.28,,1.29,None,None,None,-17.53,9.25,None,0.44,None,None,None,None,8.58,49.30,11.72,590.79,570.06,4.65,54.00,-0.87,571.52,-0.13,3.50,55.32,-1.10,3.23,563.80,50over200,LOLC Holdings PLC,Colombo Stock Exchange,323,Sep 30 2025,None,Short-Term Business Credit Institutions Except Agricultural,Sri Lanka,3.63,March,lolc.com,None,9221,1980,True,Feb 13 2026,Nov 13 2025,Feb 13 2026,11.32,-60.38,180383.33,-15.71,Jan 5 2022,May 8 2000,1489.00,0.33,-1.75,7.96,47.50,328.16,2.65,5.36,44.70,5670.17,6.26,644.95,-12.27,-1.75,7.96,47.50,332.33,2.65,5.36,44.70,6203.58,6.26,-12.27,644.95,-12.28,22.24,13.83,10.25,7.67,23.02,None,None,None,None,None,0,None,None,0.01,None,0.50,None,None,0.01,475200000.0,0.02,47070000.0,55.22,-0.01,4.70,217180000000.0,11.43,None,51.95,21.09,52.42,None,27670000000.0,-25.61,None,-55.19,6.38,-73.31,None,58.24,-25.61,None,-55.18,6.38,-73.30,None,112260000000.0,None,None,None,None,None,None,None,None,None,None,,None,-17210000000.0,None,,51.69,12.74,None,-7.92,None,14.89,None,-22420000000.0,-2590000000.0,-49160000000.0,None,None,None,30020000000.0,-26730000000.0,-103.45,None,None,None,-10180000000.0,-49160000000.0,None,None,None,,None,None,None,2130000000000.0,1500000000000.0,631660000000.0,441560000000.0,,137360000000.00002,653110000000.0,-515740000000.0,352950000000.0,-2.18,,4.42,4.62,17.52,-183.95,764.32,742.74,1.56,,1.49,-13.29,1.03,None,None,5.40,None,1.22,1.57,13.46,23550000.0,-1.31,3.44,3000000.0,Forward,Nov 22 2010,652170000.0,2.02,0.30,None,None,371.51,69.62,1000.77,-37.03,0.11,3,None,None,0.101962441314554,-12.307763145777697,-22.635601804954415,-22.635601804954415,30.66244131455399,2026-02-11,2026-02-11T18:03:30.358819
LPL.N0000,None,131840.0,None,None,None,None,None,None,None,-0.71,None,None,None,12.25,-0.03,5180000000.0,None,None,8.09,31.14,-1.02,2.30,None,6790000000.0,6.17,None,-128.68,-41.54,-3.16,None,None,2.30,None,14.26,11.08,-2.41,None,51.31,0.53,13.88,13.24,0.41,50.36,0.36,14.06,0.90,5.73,59.94,0.96,-0.43,13.94,50over200,LAUGFS Power PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Electric Services,Sri Lanka,None,March,laugfs.lk,None,41,2006,True,Feb 13 2026,Nov 10 2025,Feb 13 2026,39.00,-43.32,677.78,-43.72,Sep 9 2025,May 12 2020,24.70,1.80,2.94,22.81,62.79,None,0.72,None,30.84,None,-11.39,None,10.24,2.94,22.81,62.79,None,0.72,None,30.84,None,-11.39,10.24,None,10.24,None,17.63,None,5.52,None,None,None,None,None,None,0,None,None,3.39,None,0,None,None,3.39,387000000.0,2.46,114150000.0,5.30,-3.39,25.30,839320000.0,-6.21,None,-36.58,-3.58,-47.52,None,-52780000.0,None,None,None,None,-92.00,None,-0.14,None,None,None,None,-92.00,None,480600000.0,None,None,None,None,None,None,None,None,None,None,218060000.0,None,218060000.0,None,467390000.0,57.26,-6.29,25.98,25.98,None,1.38,55.69,-34390000.0,-418140000.0,-163480000.0,None,1357.68,None,-107540000.0,-129090000.0,-0.42,None,662.18,None,-276220000.0,-163480000.0,None,None,None,,None,None,None,4190000000.0000005,1940000000.0,2250000000.0,509400000.0,845650000.0,84080000.0,1700000000.0,-1610000000.0,2250000000.0,-3.2,,-11.68,-12.44,-11.45,-31.2,5.82,5.82,1.89,3.57,1.88,-10.39,0.75,1.21,None,-2.31,6.03,None,3.17,-3.81,20470000.0,3.32,6.86,-1290000.0,None,None,64360000.0,555.77,7.67,None,None,None,None,None,None,0.20,2,2516.05,None,0.20031503579952264,-15.380307868274318,-19.477672401467856,-19.477672401467856,40.57279236276849,2026-02-11,2026-02-11T18:03:30.358819
LPL.X0000,None,709890.0,None,None,None,None,None,None,None,-1.96,None,None,None,126.21,None,5180000000.0,None,None,8.09,31.14,-1.02,2.30,None,6790000000.0,6.17,None,-128.68,-41.54,-3.16,None,None,2.30,None,14.26,11.08,-2.41,None,46.78,0.39,10.02,9.82,-3.02,48.01,0.40,10.22,-0.15,1.83,57.37,1.05,-2.15,10.31,50over200,LAUGFS Power PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Electric Services,Sri Lanka,None,March,laugfs.lk,None,41,2006,False,Feb 13 2026,Nov 10 2025,Feb 13 2026,40.85,-43.50,525.00,-43.50,Sep 9 2025,Mar 20 2020,17.70,1.60,-0.99,19.05,44.93,None,2.04,None,44.93,None,-18.70,None,8.70,-0.99,19.05,44.93,None,2.04,None,44.93,None,-18.70,8.70,None,8.70,None,13.16,None,7.71,None,None,None,None,None,None,0,None,None,3.39,None,0,None,None,3.39,,2.46,114150000.0,5.30,-3.39,25.30,839320000.0,-6.21,None,-36.58,-3.58,-47.52,None,-52780000.0,None,None,None,None,-92.00,None,-0.14,None,None,None,None,-92.00,None,480600000.0,None,None,None,None,None,None,None,None,None,None,218060000.0,None,218060000.0,None,467390000.0,57.26,-6.29,25.98,25.98,None,1.38,55.69,-34390000.0,-418140000.0,-163480000.0,None,1357.68,None,-107540000.0,-129090000.0,None,None,662.18,None,-276220000.0,-163480000.0,None,None,None,,None,None,None,4190000000.0000005,1940000000.0,2250000000.0,509400000.0,845650000.0,84080000.0,1700000000.0,-1610000000.0,2250000000.0,-3.2,,-11.68,-12.44,-11.45,-31.2,5.82,5.82,1.89,3.57,1.88,-10.39,0.75,1.21,None,-2.31,6.03,None,3.17,-3.81,20470000.0,3.32,6.86,-1290000.0,None,None,64360000.0,555.77,7.67,None,None,None,None,None,None,0.20,2,2516.05,None,0.20031503579952264,-15.380307868274318,-19.477672401467856,-19.477672401467856,40.57279236276849,2026-02-11,2026-02-11T18:03:30.358819
LPRT.N0000,None,758600.0,None,None,5.04,None,None,None,None,3.05,None,None,None,355.46,0.54,1810000000.0,28.41,38.65,0.99,28.44,3.52,1.67,9.65,1270000000.0,1.41,33.38,19.96,27.15,2.59,6.76,None,1.67,None,26.01,37.01,3.68,7.20,82.36,30.96,476.55,334.78,57.92,73.20,1.86,467.68,19.66,70.34,82.08,4.39,21.93,361.10,50over200,Lake House Printers and Publishers PLC,Colombo Stock Exchange,-19,Sep 30 2025,None,Commercial Printing,Sri Lanka,-10.98,March,lhpp.lk,None,154,1965,True,Feb 13 2026,Nov 14 2025,Feb 13 2026,208.63,-1.56,10388.32,None,Feb 10 2026,Jul 21 1994,627.00,5.44,25.61,96.81,208.24,294.64,23.97,23.97,256.41,1800.83,22.77,418.41,120.17,25.61,100.52,231.60,374.36,23.97,23.97,291.41,2184.83,22.77,124.33,501.40,124.46,19.65,49.11,10.94,31.38,16.94,0.97,None,21.67,Annual,Sep 30 2025,6.00,None,19.62,-0.05,Oct 21 2025,6.00,6.27,27.61,1.01,2940000.0,-0.13,111850.0,94.85,0.05,None,1280000000.0,15.57,None,-21.20,21.14,6.76,None,63820000.0,-13.42,None,-34.18,12.50,6.51,None,21.73,-13.41,None,-34.21,12.50,6.65,None,302310000.0,6.31,-55.21,-5.77,-23.18,10.02,-55.21,-5.77,-23.18,10.02,23.60,44790000.0,13.57,44790000.0,-23.85,48980000.0,23.53,4.97,3.49,3.49,3.65,6.93,3.81,54310000.0,74870000.0,46910000.0,-72.57,19.16,3.03,26910000.0,-7400000.0,15.97,None,14.54,34.07,-6360000.0,46910000.0,-75.51,5.61,None,,None,None,None,1250000000.0,164240000.0,1080000000.0,721360000.0,182110000.0,563640000.0,24390000.0,539250000.0,1080000000.0,47.78,12.37,14.01,1670.03,67.03,29.74,368.85,368.85,7.78,0.5,6.75,0.52,0.02,9.68,None,6.00,3.92,12.79,2.31,13.22,8340000.0,5.43,6.57,414440.0,None,None,25200000.0,28.30,1.96,None,None,271.66,-31.20,424.64,-55.99,1.06,3,7.50,5.48,1.024,-0.578125,3.6648437499999997,3.6648437499999997,1.9512,2026-02-11,2026-02-11T18:03:30.358819
LUMX.N0000,None,8480000.0,None,None,0.94,None,None,None,None,-5.61,None,None,None,25.55,0.23,2880000000.0,None,None,1.90,None,-5.51,1.69,None,3300000000.0,1.66,None,-20.86,-4.83,-23.76,None,None,1.69,None,None,None,-20.69,None,69.07,0.82,7.88,6.73,52.36,69.81,0.76,7.15,34.60,57.41,72.69,1.80,48.25,6.96,50over200,Luminex Plc,Colombo Stock Exchange,-28,Sep 30 2025,None,Water Sewer Pipeline and Communications and Power Line Construction,Sri Lanka,-12.12,March,luminexpl.com,None,203,1986,True,Feb 6 2026,Feb 6 2026,Feb 13 2026,80.36,-17.19,89.29,-21.09,Feb 6 2026,Apr 9 2025,12.80,5.60,1.92,58.21,43.24,None,63.08,55.88,None,None,63.08,None,49.30,1.92,58.21,54.41,None,63.08,55.88,None,None,63.08,49.30,None,49.34,None,15.58,None,None,None,None,None,None,None,None,0,None,None,-2.82,Sep 10 2024,0.25,25.99,None,-2.82,271250000.0,0.20,16680000.0,93.46,2.82,None,1740000000.0,-19.24,None,-16.59,None,-24.93,None,-158330000.0,None,None,None,None,None,None,-0.58,None,None,None,None,None,None,239560000.0,-31.25,None,None,-27.99,None,None,None,-27.99,None,None,-231610000.0,114.31,-231610000.0,None,-191770000.0,13.80,-9.12,-13.34,-13.34,None,-10.38,-11.05,-647610000.0,-3090000.0,-683180000.0,None,None,None,1290000000.0,-35580000.0,-2.52,None,None,None,-649640000.0,-683180000.0,None,None,None,,None,None,None,3040000000.0,1350000000.0,1700000000.0,1310000000.0,1700000000.0,299730000.0,730060000.0,-430330000.0,1700000000.0,24.73,,6.02,-40.69,,-14.97,6.27,6.27,2.06,,0.95,-1.07,0.43,-1.68,None,-9.66,-12.84,8.21,-4.35,9.75,8550000.0,-11.35,4.89,-779960.0,None,None,-7370000.0,None,-0.42,None,None,None,None,None,None,0.52,1,1.52,2.22,0.5723684210526315,-2.0448275862068965,-39.263218390804596,-39.263218390804596,24.01513157894737,2026-02-11,2026-02-11T18:03:30.358819
LVEF.N0000,None,6190000.0,None,None,2.22,None,None,None,None,-2.17,None,None,None,33.72,-0.01,6290000000.0,9.55,27.03,16.25,7.81,10.52,1.02,10.09,8930000000.0,11.44,25.58,13.51,38.39,3.70,8.57,None,1.00,None,7.30,22.54,2.60,9.89,24.91,0.34,9.63,9.41,-13.20,40.63,0.90,10.02,-6.54,-4.35,56.18,1.95,-10.16,10.37,50over200,LVL Energy Fund PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Electric Services,Sri Lanka,None,March,lvlenergyfund.lk,None,None,2006,True,Feb 11 2026,Feb 11 2026,Feb 11 2026,66.67,-29.69,119.51,-29.69,Sep 17 2025,Mar 4 2024,12.80,4.10,-1.10,12.50,50.00,None,-10.89,-9.09,-10.00,None,-25.62,None,40.63,-1.10,12.50,53.33,None,-10.89,-9.09,-4.98,None,-25.62,40.63,None,40.66,None,15.31,None,-1.02,None,None,None,None,None,None,0,None,None,-14.86,None,0.35,None,None,-14.86,698730000.0,-1.74,235400000.0,15.40,14.86,2.99,549530000.0,18.26,None,-0.55,8.68,-12.93,None,661250000.0,None,None,126.44,3.70,43.97,None,0.94,None,None,97.14,-0.21,42.86,None,346260000.0,None,None,None,None,None,None,None,None,None,None,198510000.0,None,198510000.0,None,279020000.0,63.01,120.33,36.12,36.12,42.34,148.16,50.77,245840000.0,-153210000.0,232660000.0,None,None,65.39,82260000.0,-13180000.0,0.33,-6.94,None,None,-481310000.0,232660000.0,None,None,-13.14,,None,None,None,9450000000.0,3150000000.0,6300000000.0,457680000.0,743030000.0,180690000.0,2670000000.0,-2490000000.0,6140000000.0,-4.82,,-7.04,-12.79,-1.24,-39.56,8.79,8.79,1.56,9.56,1.45,11.47,0.42,0.61,None,11.73,2.30,None,1.36,6.04,,1.41,1.42,,None,None,116980000.0,14.37,21.29,None,None,4.71,51.74,13.66,-47.64,0.06,4,None,None,0.05815132275132275,-2.398413189452805,42.33799792549997,42.33799792549997,28.253968253968253,2026-02-11,2026-02-11T18:03:30.358819
LVEN.N0000,None,169850.0,None,None,3.51,None,None,None,None,-1.18,None,None,None,11.49,0.34,3910000000.0,10.47,33.34,19.74,8.15,9.57,1.12,9.43,9350000000.0,8.25,29.58,25.00,79.78,3.00,8.16,None,0.59,None,7.58,13.80,1.25,9.57,42.71,3.19,67.05,65.94,-10.78,46.08,0.90,68.76,-2.30,-0.66,60.22,1.77,-4.74,73.42,50over200,Lanka Ventures PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Investors not elsewhere classified,Sri Lanka,None,March,None,None,11,1992,True,None,None,None,88.20,-29.57,10293.53,-27.96,Aug 20 2025,Apr 3 1998,93.00,0.63,0.77,-3.39,87.14,70.13,-7.09,-6.16,23.59,394.34,-19.24,69.69,61.33,0.77,-3.39,88.96,171.70,-7.09,-6.16,28.25,1068.11,-19.24,61.33,127.30,61.38,8.56,23.63,6.89,5.10,13.08,None,None,None,None,None,0,None,4.14,-10.93,None,1.50,None,None,-10.93,58320000.0,-0.04,6880000.0,6.08,10.93,0.34,473790000.0,11.86,None,-26.96,5.05,-17.41,None,374070000.0,None,None,113.57,7.25,45.52,None,6.40,None,None,92.52,3.96,45.26,None,304170000.0,17.86,-44.79,-0.59,-35.18,2.63,-44.79,-0.59,-35.18,2.63,-18.01,202630000.0,-18.66,202630000.0,18.06,283240000.0,64.20,78.95,42.77,42.77,24.74,174.72,59.78,132130000.0,-88020000.0,117220000.0,None,None,52.52,267339999.99999997,-14910000.0,2.01,-20.89,None,-3.40,-487480000.0,117220000.0,None,None,-25.82,,None,None,None,9630000000.0,3060000000.0,6570000000.0,708990000.0,870270000.0,306230000.0,2670000000.0,-2360000000.0,3490000000.0,-4.87,,-7.19,-12.93,-1.64,-60.48,59.81,59.81,2.02,9.24,1.89,22.78,0.41,0.64,None,11.63,2.27,-5.76,1.37,5.74,43070000.0,1.98,1.35,34010000.0,None,None,116980000.0,14.13,24.69,None,None,46.43,38.51,92.80,-30.70,0.05,5,None,1.14,0.0491993769470405,-3.1469638447413413,24.740918972540577,24.740918972540577,27.725856697819314,2026-02-11,2026-02-11T18:03:30.358819
LWL.N0000,None,136970.0,None,None,2.09,None,None,None,None,-2.97,None,None,None,1.05,0.18,14250000000.0,21.97,None,0.96,13.10,4.56,0.67,6.13,41670000000.0,0.33,7.70,64.19,-45.13,-6.48,8.73,None,0.50,None,8.75,3.08,-2.22,6.95,46.74,1.54,54.18,51.86,1.36,50.62,-0.37,51.60,-2.72,1.62,50.62,-0.32,2.12,52.00,50under200,Lanka Walltiles PLC,Colombo Stock Exchange,82,Sep 30 2025,None,Structural Clay Products,Sri Lanka,4.38,March,lankatiles.com,None,1953,1975,True,Oct 31 2025,Oct 31 2025,None,11.06,-62.36,55373.68,-11.22,Jan 7 2022,Jun 22 1999,140.00,0.10,-4.18,3.13,4.36,75.18,0.19,5.40,10.14,929.50,-0.57,163.24,-5.05,-4.18,3.13,34.69,358.75,0.19,5.40,73.38,3450.58,-0.57,-1.94,459.17,-1.94,18.78,10.44,10.69,11.64,19.54,4.55,-51.02,-2.47,None,None,2.40,None,2.36,-0.06,Apr 4 2025,1.70,-36.10,71.50,4.49,273000000.0,1.37,61250000.0,6.63,0.06,4.25,43480000000.0,0.01,None,7.21,15.06,5.60,None,649140000.0,-53.88,None,-68.85,-2.42,-25.94,None,2.38,-53.90,None,-68.87,-2.38,-26.24,None,10980000000.0,-12.32,-39.04,5.66,-10.95,14.16,-39.04,5.66,-10.95,14.16,-11.07,3170000000.0,-0.05,3170000000.0,-33.13,4630000000.0,25.25,1.49,7.30,7.30,None,4.83,10.65,1850000000.0,-340680000.0,-923220000.0,None,None,-11.70,-2950000000.0,-2770000000.0,-3.38,None,None,-3.35,737700000.0,-923220000.0,None,None,None,,None,None,None,61810000000.0,33549999999.999996,28270000000.0,9210000000.0,23440000000.0,2020000000.0,22760000000.0,-20740000000.0,21150000000.0,3.71,,12.77,8.38,20.5,-145.52,79.07,77.46,1.4,4.79,0.43,-24.65,0.81,1.70,None,4.94,8.18,16.25,3.29,19.11,22260000.0,4.26,9.80,332380.0,Forward,Apr 1 2021,734710000.0,34.96,1.69,None,None,11.88,24.54,65.01,-77.25,0.72,5,1.51,1.67,0.7034460443293965,-6.370745170193192,-2.1233210671573137,-2.1233210671573137,36.82252062773014,2026-02-11,2026-02-11T18:03:30.358819
