symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
SEMB.X0000,None,251810.0,None,None,None,None,None,None,None,None,None,None,None,29.39,None,7700000000.0,47.64,None,None,None,2.10,2.24,56.82,,13.37,None,None,None,-8.46,51.02,None,2.08,None,None,None,None,93.43,56.15,0.10,0.35,0.31,20.96,54.50,1.93,0.34,14.29,30.51,55.51,3.40,19.05,0.33,50over200,SMB Finance PLC,Colombo Stock Exchange,13,Sep 30 2025,None,Miscellaneous business Credit Institutions,Sri Lanka,25.49,December,smblk.com,None,64,1992,False,Feb 27 2026,Nov 14 2025,Feb 27 2026,100.00,-85.71,300.00,-20.00,Aug 31 2010,Apr 26 2019,2.80,0.10,None,33.33,33.33,-60.00,33.33,None,33.33,None,33.33,None,33.33,None,33.33,33.33,-9.77,33.33,None,166.67,None,33.33,33.33,125.56,33.36,8.47,10.06,-0.68,21.68,None,None,None,None,None,None,0,None,None,-1.22,None,0.02,None,None,-1.22,,27.14,2740000000.0,66.85,1.22,6.55,576330000.0,43.50,None,43.89,31.46,27.75,None,161680000.0,60.72,None,123.10,None,41.22,None,0.02,69.70,None,232.20,None,50.00,None,576330000.0,None,None,None,None,None,None,None,None,None,None,,None,148030000.0,None,,None,28.05,None,25.68,None,39.23,None,-614080000.0,-2089999999.9999998,-651390000.0,None,None,None,-361640000.0,-37310000.0,None,None,None,None,-1110000000.0,-651390000.0,None,None,None,,None,None,None,6790000000.0,3080000000.0,3710000000.0,85300000.0,,2970000000.0,2660000000.0,313410000.0,3440000000.0,9.39,-68.29,16.01,60.97,35.22,4.07,0.39,0.36,,,None,-4.08,None,None,None,4.46,None,None,2.64,1.32,9010000.0,None,0.95,2530000.0,None,None,64430000.00000001,28.50,11.18,None,None,0.21,-52.34,0.19,-47.53,None,2,None,None,0.08487923416789396,-6.473721652525463,-113.02378845453124,-113.02378845453124,39.175257731958766,2026-02-13,2026-02-13T18:03:31.328654
SERV.N0000,None,3620000.0,None,None,0.52,None,None,None,None,-1.04,None,None,None,27.26,0.07,9240000000.0,13.50,13.85,1.90,12.36,7.29,4.45,None,10400000000.0,1.68,10.19,15.43,15.57,7.22,5601.48,None,4.42,None,9.73,8.66,6.42,None,39.82,0.75,20.05,17.42,-3.88,49.49,0.83,20.13,-7.73,6.22,63.85,1.70,-8.11,19.25,50over200,The Kingsbury PLC,Colombo Stock Exchange,-54,Sep 30 2025,None,Hotels and Motels,Sri Lanka,-6.73,March,thekingsburyhotel.com,None,748,1969,True,Jan 26 2026,Jan 26 2026,Apr 28 2026,74.31,-22.27,9535.42,-20.17,Oct 7 2025,Sep 7 1998,23.80,0.19,-4.15,18.59,122.89,42.31,-11.90,-13.95,208.33,124.24,-10.19,118.94,55.46,-4.15,18.59,122.89,57.50,-11.90,-13.95,208.33,162.45,-10.19,55.46,133.29,55.51,8.84,30.62,3.07,25.26,4.94,None,None,None,None,None,0,None,2.26,2.68,None,0.25,None,None,2.68,484000000.0,-3.01,125960000.0,10.71,-2.68,12.83,5490000000.0,23.00,None,4.10,31.23,8.59,None,673980000.0,None,None,249.75,None,110.09,None,1.42,None,None,259.36,None,116.67,None,2710000000.0,45.93,77.86,None,10.06,54.01,77.86,None,10.06,54.01,44.65,841650000.0,14.61,841650000.0,None,1070000000.0000001,49.35,12.28,15.34,15.34,12.17,12.89,19.46,907070000.0,273170000.0,667690000.0,148.81,68.56,22.78,-236690000.0,-239380000.0,1.38,None,93.82,4.27,-390000000.0,667690000.0,170.49,None,None,,None,None,None,6160000000.0,4070000000.0000005,2089999999.9999998,-332790000.0,52340000.0,317600000.0,1470000000.0,-1150000000.0,2080000000.0,-9.37,,-12.66,-21.05,1.06,-12.49,4.32,4.3,0.84,1.38,0.71,2.21,0.70,6.02,None,38.47,20.30,0.09,8.80,-16.23,7340000.0,23.92,-0.87,901050.0,Forward,Mar 9 2021,33430000.0,4.73,0.61,None,None,None,-38.57,11.73,None,0.92,7,17.93,2.20,0.8912337662337663,-4.360291438979964,12.161930783242259,12.161930783242259,23.863636363636363,2026-02-13,2026-02-13T18:03:31.328654
SEYB.N0000,None,26980000.0,None,None,-0.23,None,None,None,None,1.13,None,None,None,118.75,0.35,58810000000.0,5.93,None,None,None,20.13,0.74,4.94,,1.19,None,None,None,-95.86,3.71,None,0.72,None,None,None,None,4.31,55.20,2.13,110.38,95.47,7.09,61.59,1.17,107.21,-0.34,15.22,73.41,2.10,2.61,102.72,50over200,Seylan Bank PLC,Colombo Stock Exchange,95,Sep 30 2025,None,Commercial Banks,Sri Lanka,2.99,December,seylan.lk,None,3270,1987,True,Feb 20 2026,Oct 28 2025,Feb 20 2026,76.98,-5.17,24113.08,-3.88,Oct 23 2025,Jul 2 2007,116.00,0.45,0.23,13.99,266.57,58.43,-0.23,4.76,152.01,239.84,-2.87,63.54,42.86,0.23,13.99,293.53,115.33,-0.23,4.76,170.54,727.76,-2.87,50.10,100.00,50.15,7.18,57.86,5.25,22.03,11.15,3.18,250.00,28.47,None,None,3.50,3,5.17,0.03,Apr 23 2025,3.50,51.83,15.92,3.21,635650000.0,0.11,146010000.0,5.71,-0.03,23.21,49340000000.0,31.45,None,26.40,20.07,19.98,None,11840000000.0,44.70,None,40.10,28.53,39.77,None,18.63,44.39,None,40.14,26.91,39.69,None,49340000000.0,None,None,None,None,None,None,None,None,None,None,,None,21160000000.0,None,,None,24.00,None,42.88,None,37.38,None,-55600000000.0,-15330000000.0,-56370000000.0,None,None,None,-41290000000.0,-767850000.0,-88.68,None,None,None,81550000000.0,-56370000000.0,None,None,None,,None,None,None,853680000000.0,772310000000.0,81370000000.0,-616240000000.0,,62780000000.0,69340000000.0,-6560000000.0,79600000000.0,87.55,,5.65,61.26,3.47,-11.15,126.33,125.23,,,None,-1.23,None,None,None,15.79,None,None,1.50,9.70,15090000.0,None,0.88,3620000.0,Forward,Apr 1 2024,6550000000.0,35.50,13.27,None,None,465.77,108.25,230.12,321.51,None,2,None,None,0.05779683253678193,-1.5562423996757195,-114.2480745845156,-114.2480745845156,8.122481491893918,2026-02-13,2026-02-13T18:03:31.328654
SEYB.X0000,None,10890000.0,None,None,2.77,None,None,None,None,-2.57,None,None,None,50.27,None,58810000000.0,4.97,None,None,None,20.13,0.74,4.94,,1.19,None,None,None,-95.86,3.71,None,0.72,None,None,None,None,4.31,44.89,2.21,77.18,68.38,3.15,55.42,1.02,75.34,-1.79,10.85,70.62,1.91,0.61,73.48,50over200,Seylan Bank PLC,Colombo Stock Exchange,95,Sep 30 2025,None,Commercial Banks,Sri Lanka,2.99,December,seylan.lk,None,3270,1987,False,Feb 20 2026,Oct 28 2025,Feb 20 2026,68.67,-9.98,2226.58,-9.86,Nov 11 2025,Dec 24 2008,84.20,3.26,1.07,9.70,344.39,136.55,-5.49,0.26,112.39,524.74,-9.22,71.01,39.08,1.07,9.70,388.60,287.65,-5.49,0.26,133.53,1683.36,-9.22,48.90,130.87,48.94,8.73,69.67,9.45,18.49,15.50,4.62,250.00,28.47,None,Apr 1 2025,3.50,3,6.44,0.03,Apr 23 2025,3.50,51.83,15.92,4.65,,0.11,146010000.0,5.71,-0.03,23.21,49340000000.0,31.45,None,26.40,20.07,19.98,None,11840000000.0,44.70,None,40.10,28.53,39.77,None,18.63,44.39,None,40.14,26.91,39.69,None,49340000000.0,None,None,None,None,None,None,None,None,None,None,,None,21160000000.0,None,,None,24.00,None,42.88,None,37.38,None,-55600000000.0,-15330000000.0,-56370000000.0,None,None,None,-41290000000.0,-767850000.0,None,None,None,None,81550000000.0,-56370000000.0,None,None,None,,None,None,None,853680000000.0,772310000000.0,81370000000.0,-616240000000.0,,62780000000.0,69340000000.0,-6560000000.0,79600000000.0,87.55,,5.65,61.26,3.47,-11.15,126.33,125.23,,,None,-1.23,None,None,None,15.79,None,None,1.50,9.70,15090000.0,None,0.88,3620000.0,Forward,Apr 1 2024,6550000000.0,35.50,13.27,None,None,381.52,150.36,189.77,403.33,None,2,None,None,0.05779683253678193,-1.5562423996757195,-114.2480745845156,-114.2480745845156,8.122481491893918,2026-02-13,2026-02-13T18:03:31.328654
SFCL.N0000,None,82370.0,None,None,7.78,None,None,None,None,-7.22,None,None,None,11.91,1.08,71780000000.0,34.14,None,None,None,2.93,6.49,21.87,,10.36,None,None,None,-14.92,33.46,None,6.46,None,None,None,None,33.69,27.65,69.16,1021.79,722.63,2.45,45.57,1.24,1131.47,-18.57,15.14,57.05,2.28,-26.47,812.12,50over200,Senkadagala Finance PLC,Colombo Stock Exchange,160,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,17.24,March,senfin.com,None,1088,1968,True,Jan 29 2026,Jan 29 2026,None,131.11,-53.78,1088.57,-53.78,Nov 10 2025,Dec 9 2021,1800.00,70.00,-15.94,51.55,128.73,None,-35.28,-36.74,None,None,-31.24,None,64.59,-15.94,57.67,140.71,None,-32.66,-34.19,None,None,-28.46,72.12,None,72.18,None,34.01,None,None,None,0.34,55.56,19.27,Annual,Aug 6 2025,2.80,2,3.17,0.02,Aug 26 2025,2.80,62.71,11.77,0.35,86280000.0,0.01,1460000.0,33.35,-0.02,None,6930000000.0,25.88,None,26.39,22.75,20.81,None,2100000000.0,29.29,None,17.29,36.15,49.53,None,24.37,29.42,None,17.31,31.47,49.56,None,6870000000.0,None,35.26,40.02,None,None,35.26,40.02,None,None,14.32,,None,3210000000.0,40.34,,99.12,30.35,None,46.29,None,47.84,None,-10340000000.0,-106510000.0,-10710000000.0,None,None,None,198390000.0,-368950000.0,-124.10,None,None,None,10030000000.0,-10710000000.0,None,None,None,,None,None,None,48190000000.0,37080000000.0,11110000000.0,28810000000.0,,6820000000.0,21270000000.0,-14450000000.0,11060000000.0,15.17,,0.35,99.45,-1.83,-20.12,128.74,128.2,2.99,,2.91,-1.99,1.91,None,None,20.05,None,4.06,5.02,13.10,6370000.0,6.61,2.74,1930000.0,Forward,May 2 2014,1210000000.0,36.56,17.49,None,None,609.17,-68.07,265.68,-26.78,0.17,4,None,None,0.14380576883170781,-5.323953823953824,-154.54545454545453,-154.54545454545453,44.13778792280556,2026-02-13,2026-02-13T18:03:31.328654
SFCL.R0000,None,63410000.0,None,None,12.38,None,None,None,None,11.78,None,None,None,199.21,None,71780000000.0,34.14,None,None,None,2.93,6.49,21.87,,10.36,None,None,None,-14.92,33.46,None,6.46,None,None,None,None,33.69,0,None,None,None,None,0,-11.03,None,None,None,0,-9.77,None,None,None,Senkadagala Finance PLC,Colombo Stock Exchange,160,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,17.24,March,senfin.com,None,1088,1968,False,Feb 12 2026,Feb 12 2026,None,31.90,-66.89,31.90,-66.89,Feb 5 2026,Feb 10 2026,996.00,250.00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,0.02,None,0,None,11.77,0.02,,0.01,1460000.0,33.35,-0.02,None,6930000000.0,25.88,None,26.39,22.75,20.81,None,2100000000.0,29.29,None,17.29,36.15,49.53,None,24.37,29.42,None,17.31,31.47,49.56,None,6870000000.0,None,35.26,40.02,None,None,35.26,40.02,None,None,14.32,,None,3210000000.0,40.34,,99.12,30.35,None,46.29,None,47.84,None,-10340000000.0,-106510000.0,-10710000000.0,None,None,None,198390000.0,-368950000.0,None,None,None,None,10030000000.0,-10710000000.0,None,None,None,,None,None,None,48190000000.0,37080000000.0,11110000000.0,28810000000.0,,6820000000.0,21270000000.0,-14450000000.0,11060000000.0,15.17,,0.35,99.45,-1.83,-20.12,128.74,128.2,2.99,,2.91,-1.99,1.91,None,None,20.05,None,4.06,5.02,13.10,6370000.0,6.61,2.74,1930000.0,None,None,1210000000.0,36.56,17.49,None,None,241.46,-68.07,105.30,-26.77,0.17,4,None,None,0.14380576883170781,-5.323953823953824,-154.54545454545453,-154.54545454545453,44.13778792280556,2026-02-13,2026-02-13T18:03:31.328654
SFIN.N0000,None,3640000.0,None,None,0.17,None,None,None,None,-2.43,None,None,None,66.97,0.35,15590000000.0,9.05,None,None,None,8.05,2.32,6.45,,2.39,None,None,None,-89.47,6.59,None,2.29,None,None,None,None,6.20,37.06,2.13,60.38,52.89,-3.39,48.62,1.97,58.86,-4.94,8.53,67.22,3.99,-2.49,59.42,50over200,Singer Finance (Lanka) PLC,Colombo Stock Exchange,61,Sep 30 2025,None,Finance Lessors,Sri Lanka,6.97,March,singerfinance.com,None,936,2004,True,Jan 20 2026,Jan 20 2026,Feb 12 2026,146.05,-28.25,675.68,-29.87,Oct 21 2025,May 12 2020,80.00,7.40,-1.20,17.86,474.00,30.46,-7.87,0.17,307.09,None,-14.84,166.98,125.10,-1.20,40.69,627.97,224.06,-7.87,0.17,484.45,None,-14.84,168.68,409.30,168.87,17.68,93.78,8.15,42.35,None,None,None,None,None,None,0,None,-6.09,-0.06,None,0.80,None,None,-0.06,277850000.0,0.37,88570000.0,9.22,0.06,3.28,6540000000.0,27.57,None,58.75,24.81,50.45,None,1250000000.0,30.40,None,153.35,23.32,94.54,None,6.20,30.27,None,153.20,23.30,94.12,None,6200000000.0,None,146.16,24.28,None,None,146.16,24.28,None,None,92.41,,None,2100000000.0,35.06,,94.80,19.20,None,32.16,None,32.53,None,-13670000000.0,1580000000.0,-13950000000.0,None,None,None,-2820000000.0,-274090000.0,-50.19,None,None,None,18070000000.0,-13950000000.0,None,None,None,,None,None,None,74440000000.0,67640000000.0,6810000000.0,30240000000.0,,3260000000.0,31840000000.0,-28580000000.0,6720000000.0,13.05,,44.58,179.99,24.57,-183.38,33.69,33.25,1.82,,1.81,-2.28,4.68,None,None,20.37,None,3.43,2.15,11.00,6980000.0,3.39,1.66,1340000.0,None,None,871400000.0,40.99,13.33,None,None,144.63,19.44,68.56,151.96,0.11,4,None,None,0.08785599140247179,-4.190978593272171,-213.30275229357798,-213.30275229357798,42.77270284793122,2026-02-13,2026-02-13T18:03:31.328654
SHAW.N0000,None,34980000.0,None,None,0.45,None,None,None,None,12.22,None,None,None,317.68,0.19,6350000000.0,15.98,None,31.60,73.89,6.26,1.02,9.52,6600000000.0,30.38,34.79,16.62,None,None,8.06,None,1.02,None,57.10,54.90,None,8.34,61.36,14.64,229.79,181.56,8.58,64.11,1.71,226.74,-4.26,21.17,78.62,3.23,-2.97,202.61,50over200,Lee Hedges PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Land Subdividers and Developers Except Cemeteries,Sri Lanka,None,March,leehedgesplc.com,None,9,1852,True,Feb 12 2026,Feb 12 2026,None,181.82,-23.81,1366.67,-14.11,Jan 8 2026,Mar 18 2009,288.75,15.00,-1.79,18.92,174.31,343.55,-9.00,-3.51,193.73,None,-2.22,191.31,157.31,-1.79,19.87,186.05,434.85,-9.00,-3.51,215.15,None,-2.22,159.36,230.07,159.53,12.68,41.94,11.83,25.81,None,0.68,None,8.45,Annual,Sep 29 2025,1.50,None,20.11,0.07,Oct 17 2025,1.50,14.47,9.67,0.75,25600000.0,0.28,1310000.0,11.15,-0.07,4.08,208980000.0,9.87,None,3.63,4.79,3.81,None,397260000.0,0.89,None,121.52,11.44,7.54,None,15.52,0.90,None,121.68,11.45,7.37,None,204430000.0,None,None,None,None,None,None,None,None,None,None,89380000.0,None,89380000.0,None,115660000.0,97.82,190.09,42.77,42.77,None,263.72,55.34,182520000.0,-462830000.0,,None,None,-2.19,-606950000.0,,None,None,None,-9.87,-38400000.0,,None,None,7.34,,None,None,None,7740000000.0,1530000000.0,6210000000.0,-371400000.0,-116840000.0,43920000.0,298480000.0,-254560000.0,6210000000.0,35.87,,103.38,89.06,79.43,-4.01,242.66,242.66,0.41,2.58,0.41,None,0.05,7.71,None,6.58,1.26,0.18,0.75,5.81,23220000.0,1.00,0.03,44140000.0,Forward,Feb 1 2017,153860000.0,27.92,73.62,None,None,177.52,32.33,291.13,-19.31,0.03,3,None,None,0.027,,,,3.8563307493540053,2026-02-13,2026-02-13T18:03:31.328654
SHL.N0000,None,6950000.0,None,None,None,None,None,None,None,1.45,None,None,None,50.05,0.31,9770000000.0,None,1.11,1.17,14.21,-127.11,None,None,135380000000.0,0.08,0.86,-10.90,15.36,90.23,None,None,-0.23,None,8.73,0.73,6.51,None,55.25,0.63,6.55,6.95,2.12,55.25,0.17,6.18,5.42,-0.65,42.55,0.42,11.61,6.76,50under200,Softlogic Holdings PLC,Colombo Stock Exchange,-537,Sep 30 2025,None,Electronic Parts and Equipment not elsewhere classified,Sri Lanka,-4.71,March,softlogic.lk,None,10857,1991,True,Feb 13 2026,Feb 13 2026,Feb 13 2026,29.63,-92.33,27.78,-20.45,Feb 1 2022,Jan 16 2026,90.00,5.40,4.55,-8.00,-56.60,None,21.05,16.95,-47.73,None,4.55,-52.41,-8.00,4.55,-8.00,-56.60,None,21.05,16.95,-47.73,None,4.55,-8.00,-42.42,-8.01,-5.37,-24.29,None,-12.17,None,None,None,None,None,None,0,None,7.18,-18.67,None,0.50,None,None,-18.67,1400000000.0,-0.15,120300000.0,64.63,18.67,5.05,115660000000.0,2.96,None,15.55,8.90,25.40,None,-12420000000.0,None,None,None,None,None,None,-8.67,None,None,None,None,None,None,41990000000.0,1.86,145.24,16.52,23.87,11.33,145.24,16.52,23.87,11.33,147.97,9510000000.0,26.90,9510000000.0,2.01,13320000000.0,36.30,-10.73,8.22,8.22,7.62,-4.45,11.51,11410000000.0,4990000000.0,8810000000.0,108.10,None,-7.25,594660000.0,-2600000000.0,6.32,None,473.94,None,-7020000000.0,8810000000.0,167.26,-5.73,None,,None,None,None,196260000000.0,238380000000.0,-42130000000.0,-58490000000.0,-16739999999.999998,25230000000.0,130490000000.00002,-105270000000.0,-70200000000.0,-0.09,,0.34,-0.31,10.77,-1077.8,-44.78,-50.31,0.5,8.43,0.32,14.81,None,0.88,None,None,11.86,6.53,3.21,None,10650000.0,14.72,1.97,-1140000.0,None,None,3010000000.0,None,2.60,None,None,None,None,None,None,0.62,6,8.77,-0.20,0.5893202894120045,-2.247968182604185,7.617153726439565,7.617153726439565,66.48833180474881,2026-02-13,2026-02-13T18:03:31.328654
SHOT.N0000,None,3780000.0,None,None,2.45,None,None,None,None,0.96,None,None,None,230.18,-0.21,8680000000.0,15.41,None,2.85,14.61,7.04,1.40,56.26,10210000000.0,2.42,None,16.72,-19.46,-6.05,13.87,None,1.07,None,10.58,9.19,-5.14,None,52.22,0.92,20.78,22.20,-9.80,45.58,-0.17,21.15,-1.81,-8.10,54.17,-0.12,-3.55,22.62,50under200,Serendib Hotels PLC,Colombo Stock Exchange,27,Sep 30 2025,None,Hotels and Motels,Sri Lanka,5.66,March,brownshotels.com,None,504,1966,True,Feb 13 2026,Feb 13 2026,Feb 20 2026,22.67,-50.84,2820.54,-21.85,Aug 5 2015,Jul 16 1996,41.50,0.70,0.99,-3.32,151.85,-29.66,-6.42,-9.33,36.00,126.67,-19.05,-29.66,2.00,0.99,-3.32,151.85,71.34,-6.42,-9.33,157.69,452.11,-19.05,2.00,37.92,2.00,3.27,36.05,3.66,20.85,8.92,None,None,None,None,None,0,None,None,None,None,1.00,None,None,None,446100000.0,1.33,,6.78,None,0.67,3580000000.0,59.39,None,13.10,23.48,11.47,None,610780000.0,None,None,20.79,None,-13.14,None,1.37,None,None,20.79,None,-13.14,None,2570000000.0,60.78,-10.42,None,14.70,22.63,-10.42,None,14.70,22.63,18.90,699190000.0,10.84,699190000.0,None,943800000.0,71.82,17.05,19.51,19.51,None,21.93,26.34,-304310000.0,-481710000.0,-524830000.00000006,None,None,None,-218530000.0,-220510000.0,-1.18,None,None,None,41130000.0,-524830000.00000006,None,None,None,,None,None,None,11620000000.0,3480000000.0,8140000000.000001,1740000000.0,1270000000.0,673000000.0,395820000.0,277180000.0,6210000000.0,46.93,-69.47,-45.13,74.81,-18.37,3.19,14.19,13.92,2.4,0.41,2.33,-0.75,0.05,6.69,None,9.72,6.74,0.10,4.29,-4.65,7110000.0,8.08,-0.41,1210000.0,Forward,May 6 2011,97630000.0,12.42,2.72,None,None,None,-0.92,20.91,None,0.35,4,12.06,2.16,0.3080895008605852,-6.159497206703911,-14.66005586592179,-14.66005586592179,3.406368330464716,2026-02-13,2026-02-13T18:03:31.328654
SHOT.X0000,None,23460000.0,None,None,-1.33,None,None,None,None,8.11,None,None,None,940.16,None,8680000000.0,14.21,None,2.85,14.61,7.04,1.40,56.26,10210000000.0,2.42,None,16.72,-19.46,-6.05,13.87,None,1.07,None,10.58,9.19,-5.14,None,67.86,0.45,14.70,13.73,5.18,65.29,0.44,14.44,2.08,9.27,66.95,0.84,3.86,14.26,50over200,Serendib Hotels PLC,Colombo Stock Exchange,27,Sep 30 2025,None,Hotels and Motels,Sri Lanka,5.66,March,brownshotels.com,None,504,1966,False,Feb 13 2026,Feb 13 2026,Feb 13 2026,44.14,-47.37,6332.25,-2.44,Jul 27 2015,Oct 28 1997,28.50,0.23,None,16.28,183.02,-31.82,2.74,2.04,64.84,300.00,-6.25,-22.28,18.11,None,16.28,183.02,67.38,2.74,2.04,207.70,882.03,-6.25,18.11,51.83,18.12,4.26,41.44,3.49,25.21,12.10,None,None,None,None,None,0,None,None,None,None,1.00,None,None,None,,1.33,,6.78,None,0.67,3580000000.0,59.39,None,13.10,23.48,11.47,None,610780000.0,None,None,20.79,None,-13.14,None,1.37,None,None,20.79,None,-13.14,None,2570000000.0,60.78,-10.42,None,14.70,22.63,-10.42,None,14.70,22.63,18.90,699190000.0,10.84,699190000.0,None,943800000.0,71.82,17.05,19.51,19.51,None,21.93,26.34,-304310000.0,-481710000.0,-524830000.00000006,None,None,None,-218530000.0,-220510000.0,None,None,None,None,41130000.0,-524830000.00000006,None,None,None,,None,None,None,11620000000.0,3480000000.0,8140000000.000001,1740000000.0,1270000000.0,673000000.0,395820000.0,277180000.0,6210000000.0,46.93,-69.47,-45.13,74.81,-18.37,3.19,14.19,13.92,2.4,0.41,2.33,-0.75,0.05,6.69,None,9.72,6.74,0.10,4.29,-4.65,7110000.0,8.08,-0.41,1210000.0,Forward,May 6 2011,97630000.0,12.42,2.72,None,None,None,21.87,18.28,None,0.35,4,12.06,2.16,0.3080895008605852,-6.159497206703911,-14.66005586592179,-14.66005586592179,3.406368330464716,2026-02-13,2026-02-13T18:03:31.328654
SIGV.N0000,None,1740000.0,None,None,None,None,None,None,None,-3.45,None,None,None,48.48,-0.12,1310000000.0,17.03,None,2.48,11.92,5.87,1.72,None,1480000000.0,2.18,16.11,19.35,-12.03,-9.44,None,None,1.72,None,10.63,9.61,-8.31,None,46.76,0.59,14.92,12.27,10.07,55.82,1.14,14.51,-2.82,18.14,71.17,2.30,-0.07,13.17,50over200,Sigiriya Village Hotels PLC,Colombo Stock Exchange,16,Sep 30 2025,None,Hotels and Motels,Sri Lanka,12.50,March,sirgiriyavillage.lk,None,144,1978,True,Feb 6 2026,Feb 6 2026,Feb 13 2026,85.19,-21.20,1674.57,-23.91,Nov 14 2025,Aug 27 2002,18.40,0.82,-1.36,19.59,120.03,22.88,-3.17,3.76,305.03,237.21,17.41,125.51,61.83,-1.36,19.59,125.81,79.50,-3.17,3.76,315.66,504.01,17.41,66.08,187.66,66.14,11.14,31.19,3.98,32.97,9.41,2.05,None,None,None,None,0.30,None,-2.84,-0.08,Aug 4 2025,0.30,None,35.22,1.98,90000000.0,1.12,5450000.0,8.16,0.08,0.50,598400000.0,62.38,None,48.83,27.35,39.85,None,76650000.0,None,None,279.28,None,257.20,None,0.85,None,None,278.98,None,256.36,None,429060000.0,76.85,None,None,56.05,25.58,None,None,56.05,25.58,125.04,122060000.0,45.46,122060000.0,None,135830000.0,71.70,12.81,20.40,20.40,None,15.00,22.70,81020000.0,101130000.0,-123220000.0,217.69,None,None,62110000.0,-204250000.0,-1.37,None,None,-0.50,-42010000.0,-123220000.0,None,None,None,,None,None,None,1190000000.0,429550000.0,759920000.0,160100000.0,176420000.0,70940000.0,248830000.0,-177890000.0,759920000.0,7.01,,-9.41,-24.28,-2.22,-13.63,8.44,8.44,1.66,1.82,1.48,-2.02,0.33,2.72,None,13.18,12.87,-5.35,7.25,-7.50,4160000.0,11.65,-2.65,532290.0,Forward,Jan 14 2026,13100000.0,14.59,2.19,None,None,None,-12.29,12.72,None,0.57,7,9.68,2.47,0.5028571428571429,-34.1326871657754,-20.59157754010695,-20.59157754010695,20.910084033613447,2026-02-13,2026-02-13T18:03:31.328654
